4.40346644259870,6.23718951929238,6.30601231732892,4.51323932153645,4.69413124747577
3.60283618030803,5.93293637200983,7.52956694606438,4.71532466429181,4.69413124747577
4.28909069084289,5.55261993790663,6.68249066463214,4.445877540618,4.69413124747577
3.14533317328479,5.476556651086,5.9295339700257,4.71532466429181,3.94075215837472
3.60283618030803,4.79198706970025,6.11777314367731,4.71532466429181,3.65099097025893
3.03095742152898,4.63986049605897,6.77661025145794,4.31115397878109,4.23051334649051
2.91658166977317,5.0962402169828,6.11777314367731,4.37851575969954,3.94075215837472
3.37408467679641,5.32443007744472,6.40013190415472,4.17643041694418,3.24532530689683
3.54564830443013,4.56379720923833,5.45893603589668,4.17643041694418,4.05665663362104
3.66002405618594,5.476556651086,5.64717520954829,4.17643041694418,2.60785069304210
2.97376954565107,4.86805035652089,5.64717520954829,4.24379219786263,3.12942083165052
3.14533317328479,5.0962402169828,5.55305562272248,4.17643041694418,2.54989845541894
2.85939379389526,3.80316434103194,6.0236535568515,3.704897950515,3.65099097025893
3.71721193206384,4.79198706970025,5.45893603589668,3.77225973143345,2.14423279205683
1.77282415221506,4.18348077513514,5.64717520954829,3.83962151235191,4.23051334649051
3.43127255267432,4.86805035652089,5.27069686224507,3.63753616959654,2.31808950492631
2.51626653862783,5.24836679062408,4.98833810176765,3.57017438867809,3.07146859402736
2.40189078687202,5.24836679062408,5.74129479637409,3.704897950515,2.60785069304210
3.54564830443013,3.49891119374939,5.74129479637409,3.83962151235191,2.60785069304210
1.77282415221506,3.7271010542113,5.83541438319990,4.24379219786263,3.59303873263578
2.51626653862783,4.63986049605897,4.89421851494185,4.17643041694418,2.66580293066525
2.80220591801736,3.11859475964619,5.74129479637409,3.30072726500427,3.70894320788209
0.686254510534863,4.41167063559705,5.74129479637409,4.24379219786263,3.88279992075157
2.80220591801736,4.03135420149386,4.61185975446443,4.17643041694418,2.72375516828841
3.08814529740688,3.7271010542113,5.27069686224507,3.16600370316736,3.07146859402736
3.08814529740688,4.03135420149386,4.32950099398702,3.97434507418882,2.54989845541894
2.51626653862783,4.25954406195577,5.17657727541926,4.10906863602572,2.08628055443368
1.02938176580229,3.34678462010811,4.70597934129024,3.83962151235191,4.69413124747577
2.63064229038364,3.95529091467322,6.11777314367731,3.36808904592272,2.02832831681052
1.83001202809297,3.42284790692875,4.61185975446443,3.83962151235191,3.70894320788209
1.71563627633716,5.24836679062408,4.70597934129024,3.50281260775963,2.60785069304210
2.63064229038364,3.7271010542113,4.98833810176765,3.97434507418882,2.14423279205683
2.28751503511621,2.05370874415725,5.08245768859346,4.10906863602572,3.53508649501262
1.77282415221506,3.19465804646683,4.51774016763863,3.63753616959654,3.94075215837472
2.05876353160459,4.48773392241769,4.80009892811604,3.03128014133045,2.95556411878104
3.20252104916269,3.04253147282555,5.27069686224507,3.63753616959654,2.02832831681052
2.63064229038364,4.25954406195577,5.36481644907087,3.30072726500427,1.85447160394105
2.57345441450574,3.19465804646683,5.17657727541926,3.77225973143345,2.31808950492631
2.40189078687202,4.56379720923833,5.08245768859346,3.30072726500427,1.91242384156420
2.28751503511621,4.79198706970025,4.98833810176765,3.63753616959654,1.44880594057894
1.31532114519182,4.18348077513514,5.55305562272248,3.57017438867809,2.54989845541894
2.74501804213945,3.65103776739066,4.61185975446443,3.43545082684118,2.14423279205683
2.34470291099412,4.79198706970025,4.61185975446443,3.09864192224891,1.97037607918736
2.63064229038364,3.95529091467322,4.98833810176765,2.76183301765663,2.31808950492631
2.63064229038364,4.63986049605897,4.32950099398702,2.55974767490127,2.37604174254947
2.28751503511621,4.33560734877641,4.80009892811604,3.50281260775963,1.79651936631789
2.80220591801736,3.7271010542113,4.23538140716121,3.23336548408582,2.26013726730315
1.25813326931392,4.41167063559705,4.98833810176765,3.77225973143345,2.37604174254947
2.00157565572668,4.56379720923833,4.42362058081282,3.63753616959654,1.91242384156420
2.74501804213945,4.25954406195577,4.61185975446443,2.82919479857509,1.85447160394105
1.77282415221506,4.33560734877641,4.70597934129024,3.63753616959654,1.97037607918736
0.97219388992439,4.03135420149386,5.36481644907087,2.89655657949354,2.95556411878104
2.80220591801736,4.33560734877641,4.42362058081282,2.62710945581973,1.5067581782021
3.37408467679641,3.80316434103194,4.42362058081282,1.01042671377682,2.66580293066525
2.11595140748249,4.25954406195577,4.61185975446443,1.88612986571673,2.60785069304210
